Date,State,Max Demand Met,Shortage During Peak,Energy Met,Drawl Schedule,OD(+) / UD(-),Max OD,Energy Shortage
2023-01-31 00:00:00,Sikkim,119,0,1.9,2.1,-0.2,7,0
2023-01-31 00:00:00,Tamil Nadu,15493,0,315.6,185.1,-0.8,557,0
2023-01-31 00:00:00,Telangana,13518,0,240.1,105.4,3.1,1587,0
2023-01-31 00:00:00,Tripura,230,0,3.9,2.2,-0.3,17,0
2023-01-31 00:00:00,Uttarakhand,2224,45,41.8,31.3,-0.2,145,0.4
2023-01-31 00:00:00,WR Maharashtra,27860,0,565.1,187.1,0.8,633,0
2023-01-31 00:00:00,West Bengal,7283,0,140.5,10.6,-2.6,305,0
2023-02-01 00:00:00,Andhra Pradesh,11340,0,206.8,86.8,-2.2,386,0
2023-02-01 00:00:00,Arunachal Pradesh,148,0,2.5,2.7,-0.3,31,0
2023-02-01 00:00:00,Assam,1536,0,26.7,20.3,0.1,127,0.05
2023-02-01 00:00:00,Bihar,4759,73,86.7,75,-0.6,186,0.83
2023-02-01 00:00:00,Chandigarh,262,0,4,4.4,-0.4,30,0
2023-02-01 00:00:00,Chhattisgarh,5100,0,107.2,70,-0.7,165,0
2023-02-01 00:00:00,DD,,,,,,,
2023-02-01 00:00:00,DNH,,1193,0,27.5,27.8,-0.3,62
2023-02-01 00:00:00,DVC,3502,0,74.5,-49.3,-0.9,268,0
2023-02-01 00:00:00,Delhi,4557,0,75.9,69.2,-1.5,243,0
2023-02-01 00:00:00,ER Odisha,4903,0,103.9,39.3,-0.4,290,0
2023-02-01 00:00:00,Essar steel,,,,,,,
2023-02-01 00:00:00,Goa,665,0,14.4,13,1,45,0
2023-02-01 00:00:00,Gujarat,16823,0,360.4,173.4,-2.8,906,0
2023-02-01 00:00:00,HP,1900,0,32.8,25.5,0,106,0.78
2023-02-01 00:00:00,Haryana,6913,0,134.5,59.4,-0.6,101,0.44
2023-02-01 00:00:00,J&K(UT) & Ladakh(UT),2972,0,63.2,60.3,-2.3,127,0.25
2023-02-01 00:00:00,Jharkhand,1473,0,29.2,24.5,-1,99,2.32
2023-02-01 00:00:00,Kerala,4032,0,79.1,59.5,-0.5,234,0
2023-02-01 00:00:00,MP,14830,0,285.6,151.6,-4.7,262,0
2023-02-01 00:00:00,Manipur,225,0,3.2,3.2,0,28,0
2023-02-01 00:00:00,Mizoram,132,0,2,1.6,-0.2,17,0
2023-02-01 00:00:00,NER Meghalaya,369,0,7,6.1,-0.1,28,0
2023-02-01 00:00:00,NR UP,17458,0,311.1,89.3,-1.5,335,0
2023-02-01 00:00:00,Nagaland,143,0,2.1,2.1,0,37,0
2023-02-01 00:00:00,Puducherry,399,0,8.5,8.4,-0.5,61,0
2023-02-01 00:00:00,Punjab,7608,0,144.1,47.6,-0.4,110,0
2023-02-01 00:00:00,Rajasthan,14433,0,271.1,68.6,-0.5,212,0
2023-02-01 00:00:00,SR Karnataka,14664,0,252,95.4,-2.8,621,0
2023-02-01 00:00:00,Sikkim,114,0,1.8,1.9,-0.1,18,0
2023-02-01 00:00:00,Tamil Nadu,14981,0,304.2,183.8,-2.7,558,0
2023-02-01 00:00:00,Telangana,13293,0,238.5,118.6,-1.2,970,0
2023-02-01 00:00:00,Tripura,232,0,4,2.3,0,29,0
2023-02-01 00:00:00,Uttarakhand,2159,70,40.7,32,-0.3,144,0.79
2023-02-01 00:00:00,WR Maharashtra,27424,0,560,177.8,0.1,639,0
2023-02-01 00:00:00,West Bengal,7203,0,139.4,10.1,-2.7,251,0
2023-02-02 00:00:00,Andhra Pradesh,11327,0,210.2,75.9,-0.8,496,0
2023-02-02 00:00:00,Arunachal Pradesh,142,0,2.2,2.9,-0.8,5,0
2023-02-02 00:00:00,Assam,1554,0,26.6,20.4,-0.2,145,0.07
2023-02-02 00:00:00,Bihar,4981,0,89.7,77.8,-0.4,186,0.18
2023-02-02 00:00:00,Chandigarh,251,0,3.8,4,-0.2,32,0
2023-02-02 00:00:00,Chhattisgarh,4965,0,105.9,59.5,-0.8,256,0
2023-02-02 00:00:00,DD,,,,,,,
2023-02-02 00:00:00,DNH,,1228,0,28.1,28.2,-0.1,48
2023-02-02 00:00:00,DVC,3410,0,73.9,-53.1,-0.1,224,0
2023-02-02 00:00:00,Delhi,4406,0,74.8,67,-1.4,341,0
2023-02-02 00:00:00,ER Odisha,4860,0,101.8,31.2,-2.2,226,0
2023-02-02 00:00:00,Essar steel,,,,,,,
2023-02-02 00:00:00,Goa,659,0,14.1,13,0.7,47,0
2023-02-02 00:00:00,Gujarat,17630,0,369.7,196.1,3.3,795,0
2023-02-02 00:00:00,HP,1913,0,33.6,26.6,-0.1,61,0.07
2023-02-02 00:00:00,Haryana,7093,0,137.2,64.1,0,191,0
2023-02-02 00:00:00,J&K(UT) & Ladakh(UT),3044,0,64.4,60.9,-2.2,61,0
2023-02-02 00:00:00,Jharkhand,1436,235,25.6,23.3,-3,86,2.99
2023-02-02 00:00:00,Kerala,3935,0,79.4,61.2,-0.1,149,0
2023-02-02 00:00:00,MP,14835,0,284,164.3,-3.6,570,0
2023-02-02 00:00:00,Manipur,221,0,3.1,3.2,-0.1,23,0
2023-02-02 00:00:00,Mizoram,132,0,2,1.6,-0.2,6,0
2023-02-02 00:00:00,NER Meghalaya,382,0,6.8,6.2,-0.1,47,0
2023-02-02 00:00:00,NR UP,17773,0,314.9,89.9,-0.8,342,0
2023-02-02 00:00:00,Nagaland,140,0,2.1,2.1,-0.1,15,0
2023-02-02 00:00:00,Puducherry,383,0,8.2,8.4,-0.8,53,0
2023-02-02 00:00:00,Punjab,7674,0,145.9,44.6,-1,84,0.6
2023-02-02 00:00:00,Rajasthan,15398,0,280.2,85.6,-0.5,182,0
2023-02-02 00:00:00,SR Karnataka,14302,0,252.5,86.4,-2.7,886,0
2023-02-02 00:00:00,Sikkim,115,0,1.8,1.5,0.4,53,0
2023-02-02 00:00:00,Tamil Nadu,15164,0,302.7,182.6,0.1,900,0
2023-02-02 00:00:00,Telangana,13091,0,241.6,113.3,1,766,0
2023-02-02 00:00:00,Tripura,234,0,3.9,2.4,-0.2,20,0
2023-02-02 00:00:00,Uttarakhand,2179,0,41.4,32.9,-0.6,95,0.56
2023-02-02 00:00:00,WR Maharashtra,27372,0,561.6,176.2,0.4,670,0
2023-02-02 00:00:00,West Bengal,7109,0,146.7,9,-2.3,156,0
2023-02-03 00:00:00,Andhra Pradesh,11535,0,212.1,78.9,-0.9,436,0
2023-02-03 00:00:00,Arunachal Pradesh,148,0,2.5,2.8,-0.4,15,0
2023-02-03 00:00:00,Assam,1497,0,26.2,20.3,-0.1,144,0
2023-02-03 00:00:00,Bihar,4933,0,91.3,79.1,-0.1,145,0.35
2023-02-03 00:00:00,Chandigarh,251,0,3.8,3.9,-0.2,15,0
2023-02-03 00:00:00,Chhattisgarh,5081,0,107.9,59.2,0.3,214,0
2023-02-03 00:00:00,DD,,,,,,,
2023-02-03 00:00:00,DNH,,1229,0,28.3,28.4,-0.1,71
2023-02-03 00:00:00,DVC,3397,0,72.8,-54,-0.6,252,0
2023-02-03 00:00:00,Delhi,4584,0,75.5,68,-1.6,190,0
2023-02-03 00:00:00,ER Odisha,4841,0,97.1,26.8,-2.7,207,0
2023-02-03 00:00:00,Essar steel,,,,,,,
2023-02-03 00:00:00,Goa,670,0,14.5,13,1.2,51,0
2023-02-03 00:00:00,Gujarat,17661,0,375.9,225.5,0.5,803,0
2023-02-03 00:00:00,HP,1977,0,34.1,27.1,0.2,91,0
2023-02-03 00:00:00,Haryana,7488,0,142.1,64.8,0.9,208,0
2023-02-03 00:00:00,J&K(UT) & Ladakh(UT),2926,0,63.8,60.2,-1.9,172,0.13
2023-02-03 00:00:00,Jharkhand,1576,0,27.2,22,-2.4,108,2.92
2023-02-03 00:00:00,Kerala,3895,0,78.4,60.5,0,258,0
2023-02-03 00:00:00,MP,15101,0,288.9,168.3,-4,523,0
2023-02-03 00:00:00,Manipur,215,0,3.1,3.1,0,27,0
2023-02-03 00:00:00,Mizoram,127,0,2,1.6,-0.1,5,0
2023-02-03 00:00:00,NER Meghalaya,380,0,6.8,6.2,-0.3,30,0
2023-02-03 00:00:00,NR UP,17468,18,323.1,85.2,-0.6,323,0.2
2023-02-03 00:00:00,Nagaland,141,0,2.1,2.1,-0.1,14,0
2023-02-03 00:00:00,Puducherry,379,0,8.4,8.5,-0.8,75,0
2023-02-03 00:00:00,Punjab,7573,0,147.8,51.6,-0.3,190,0.6
2023-02-03 00:00:00,Rajasthan,15735,0,283.2,85.2,-0.2,223,0.52
2023-02-03 00:00:00,SR Karnataka,14503,0,258.6,87,-1,635,0
2023-02-03 00:00:00,Sikkim,119,0,1.9,1.5,0.4,59,0
2023-02-03 00:00:00,Tamil Nadu,14978,0,299.4,173.8,-2.2,652,0
2023-02-03 00:00:00,Telangana,13786,0,245.9,117.4,0.3,1281,0
2023-02-03 00:00:00,Tripura,237,0,3.9,2.2,-0.1,47,0
2023-02-03 00:00:00,Uttarakhand,2218,150,42.5,33.6,0.1,93,0.82
2023-02-03 00:00:00,WR Maharashtra,26991,0,559.9,179.3,-1.3,633,0
2023-02-03 00:00:00,West Bengal,7268,0,146.7,10,-3.4,136,0
2023-02-04 00:00:00,Andhra Pradesh,11429,0,212.2,82.2,-0.7,379,0
2023-02-04 00:00:00,Arunachal Pradesh,147,0,2.3,2.7,-0.5,20,0
2023-02-04 00:00:00,Assam,1545,0,26,19.1,0.4,172,0
2023-02-04 00:00:00,Bihar,5223,0,90.3,81.4,1.7,190,0.94
2023-02-04 00:00:00,Chandigarh,179,0,3.5,3.5,0,24,0
2023-02-04 00:00:00,Chhattisgarh,5013,0,107.3,55,-0.3,232,0
2023-02-04 00:00:00,DD,,,,,,,
2023-02-04 00:00:00,DNH,,1222,0,28.3,28.5,-0.2,36
2023-02-04 00:00:00,DVC,3531,0,73.8,-57.1,-0.6,296,0
2023-02-04 00:00:00,Delhi,4107,0,69.7,61.5,-1.3,180,0
2023-02-04 00:00:00,ER Odisha,4725,0,98.2,34.7,-2.1,388,0
2023-02-04 00:00:00,Essar steel,,,,,,,
2023-02-04 00:00:00,Goa,661,0,14.6,12.9,1.4,69,0
2023-02-04 00:00:00,Gujarat,18074,0,379.4,234.2,0.2,971,0
2023-02-04 00:00:00,HP,1870,0,33,26.2,-0.2,84,0
2023-02-04 00:00:00,Haryana,7628,0,141.1,66.7,-0.1,159,1.75
2023-02-04 00:00:00,J&K(UT) & Ladakh(UT),2856,0,62.2,59.1,-2.4,22,0
2023-02-04 00:00:00,Jharkhand,1558,85,27.3,21.1,-2.8,86,3.04
2023-02-04 00:00:00,Kerala,3917,0,78.3,61.1,0.1,241,0
2023-02-04 00:00:00,MP,15352,0,292.9,169.5,-1.9,750,0
2023-02-04 00:00:00,Manipur,212,0,2.8,3.1,-0.4,25,0
2023-02-04 00:00:00,Mizoram,136,0,2,1.7,-0.2,16,0
2023-02-04 00:00:00,NER Meghalaya,379,0,7,5.9,0,40,0
2023-02-04 00:00:00,NR UP,17233,59,318.6,85.4,0.4,303,0.69
2023-02-04 00:00:00,Nagaland,143,0,2.1,2.1,-0.2,29,0
2023-02-04 00:00:00,Puducherry,376,0,8.3,8.1,-0.5,35,0
2023-02-04 00:00:00,Punjab,7697,0,142.5,51.8,-0.2,232,2
2023-02-04 00:00:00,Rajasthan,15563,282,287,87.9,1.8,295,4.32
2023-02-04 00:00:00,SR Karnataka,14691,0,257.6,86.7,-1,632,0
2023-02-04 00:00:00,Sikkim,108,0,1.7,1.4,0.3,46,0
2023-02-04 00:00:00,Tamil Nadu,14789,0,292.7,171.2,-3.3,430,0
2023-02-04 00:00:00,Telangana,13224,0,235.6,111.7,1.5,815,0
2023-02-04 00:00:00,Tripura,228,0,3.9,2.4,0,105,0
2023-02-04 00:00:00,Uttarakhand,2350,0,41.5,29.8,0.2,126,0.47
2023-02-04 00:00:00,WR Maharashtra,27228,0,561.5,176,-2,613,0
2023-02-04 00:00:00,West Bengal,7190,0,143.1,10.1,-3.3,387,0
2023-02-05 00:00:00,Andhra Pradesh,11403,0,208.1,80.1,-0.9,338,0
2023-02-05 00:00:00,Arunachal Pradesh,148,0,2.3,2.8,-0.6,19,0
2023-02-05 00:00:00,Assam,1445,0,25.3,19.2,-0.1,89,0
2023-02-05 00:00:00,Bihar,4977,0,89.6,82,-1.4,194,0.33
2023-02-05 00:00:00,Chandigarh,210,0,3.3,3.4,-0.1,53,0
2023-02-05 00:00:00,Chhattisgarh,4992,0,107.1,53.8,-1,158,0
2023-02-05 00:00:00,DD,,,,,,,
2023-02-05 00:00:00,DNH,,1171,0,27.1,27.3,-0.2,34
2023-02-05 00:00:00,DVC,3589,0,73.8,-55.3,-0.7,294,0
2023-02-05 00:00:00,Delhi,4197,0,66.7,59.1,-1.6,178,0
2023-02-05 00:00:00,ER Odisha,4782,0,98.1,36.4,-2.4,265,0
2023-02-05 00:00:00,Essar steel,,,,,,,
2023-02-05 00:00:00,Goa,608,0,13.6,11.9,1.4,48,0
2023-02-05 00:00:00,Gujarat,16948,0,365.6,229.2,-2.2,526,0
2023-02-05 00:00:00,HP,1775,0,30.5,24.1,-0.4,43,0
2023-02-05 00:00:00,Haryana,7058,0,129.3,63.3,0.5,237,0.94
2023-02-05 00:00:00,J&K(UT) & Ladakh(UT),2907,0,61.7,58.4,-2.3,3,0
2023-02-05 00:00:00,Jharkhand,1656,93,28.7,21.5,-2.4,71,1.67
2023-02-05 00:00:00,Kerala,3636,0,72.4,57.2,0.3,276,0
2023-02-05 00:00:00,MP,15534,0,294.6,176.3,-2.8,499,0
2023-02-05 00:00:00,Manipur,213,0,3,3,0,42,0
2023-02-05 00:00:00,Mizoram,127,0,1.9,1.5,-0.1,16,0
2023-02-05 00:00:00,NER Meghalaya,367,0,7,5.3,0.1,32,0
2023-02-05 00:00:00,NR UP,17093,0,315.7,94.4,0,368,0
2023-02-05 00:00:00,Nagaland,137,0,2.1,2.1,-0.1,17,0
2023-02-05 00:00:00,Puducherry,337,0,7.7,7.5,-0.5,29,0
2023-02-05 00:00:00,Punjab,7388,0,144.8,55.3,-0.3,195,0
2023-02-05 00:00:00,Rajasthan,15719,0,286.7,88.5,-1.6,210,0
2023-02-05 00:00:00,SR Karnataka,14042,0,245,88.9,-1.1,554,0
2023-02-05 00:00:00,Sikkim,98,0,1.5,1.4,0.1,37,0
2023-02-05 00:00:00,Tamil Nadu,12904,0,268.1,140,-4.3,272,0
2023-02-05 00:00:00,Telangana,13540,0,234.9,126,1.3,803,0
2023-02-05 00:00:00,Tripura,221,0,3.7,1.9,0.1,36,0
2023-02-05 00:00:00,Uttarakhand,2199,0,38.9,27.4,-0.4,121,0
2023-02-05 00:00:00,WR Maharashtra,26654,0,548.4,180.1,-2.2,492,0
2023-02-05 00:00:00,West Bengal,6878,0,133.7,3.4,-3.4,101,0
2023-02-06 00:00:00,Andhra Pradesh,11525,0,214,83.6,0.1,504,0
2023-02-06 00:00:00,Arunachal Pradesh,157,0,2.4,2.7,-0.4,25,0
2023-02-06 00:00:00,Assam,1522,0,26.5,20.3,0.3,101,0
2023-02-06 00:00:00,Bihar,4976,0,90,77.3,0.5,305,0.34
2023-02-06 00:00:00,Chandigarh,240,0,3.6,3.8,-0.2,30,0
2023-02-06 00:00:00,Chhattisgarh,5097,0,108.8,54.6,-0.1,282,0
2023-02-06 00:00:00,DD,,,,,,,
2023-02-06 00:00:00,DNH,,1230,0,28,28.1,-0.1,45
2023-02-06 00:00:00,DVC,3543,0,73.8,-55,-0.8,201,0
2023-02-06 00:00:00,Delhi,4037,0,67.4,61.4,-2.3,202,0
2023-02-06 00:00:00,ER Odisha,4789,0,100.3,31.6,-2.9,301,0
2023-02-06 00:00:00,Essar steel,,,,,,,
2023-02-06 00:00:00,Goa,658,0,14,13,0.7,54,0
2023-02-06 00:00:00,Gujarat,17923,0,378.9,223.6,0.6,885,0
2023-02-06 00:00:00,HP,1843,0,33.1,26.3,-0.2,77,0
2023-02-06 00:00:00,Haryana,7897,0,142.4,74.2,0.2,159,0
2023-02-06 00:00:00,J&K(UT) & Ladakh(UT),2800,0,59.7,57.6,-3.4,0,0
2023-02-06 00:00:00,Jharkhand,1548,0,27.4,21.3,-2.6,72,2.36
2023-02-06 00:00:00,Kerala,4046,0,78.6,62.1,0.3,165,0.8
2023-02-06 00:00:00,MP,15493,0,298.2,178.7,-3.3,422,0
2023-02-06 00:00:00,Manipur,217,9,3.1,3,0.1,39,0.1
2023-02-06 00:00:00,Mizoram,136,0,2,1.6,-0.2,17,0
2023-02-06 00:00:00,NER Meghalaya,394,0,7.2,5.7,0,38,0
2023-02-06 00:00:00,NR UP,17624,0,320.5,100.5,0.4,420,0.25
2023-02-06 00:00:00,Nagaland,140,0,2.2,2.1,0,17,0
2023-02-06 00:00:00,Puducherry,383,0,8.4,8.2,-0.5,16,0
2023-02-06 00:00:00,Punjab,7597,0,144.9,55.2,-1,153,0
2023-02-06 00:00:00,Rajasthan,15894,0,293.9,91,-0.2,176,0
2023-02-06 00:00:00,SR Karnataka,14713,0,265.1,92.2,-0.7,519,0
2023-02-06 00:00:00,Sikkim,118,0,1.9,1.5,0.4,67,0
2023-02-06 00:00:00,Tamil Nadu,14907,0,297.8,160.7,0.6,748,0
2023-02-06 00:00:00,Telangana,13668,0,233.8,115.9,2.7,1016,0
2023-02-06 00:00:00,Tripura,237,0,3.9,2.2,0,27,0
2023-02-06 00:00:00,Uttarakhand,2288,0,40.9,28.9,0.2,138,0.15
2023-02-06 00:00:00,WR Maharashtra,27483,0,565,184.5,-1.4,653,0
2023-02-06 00:00:00,West Bengal,7351,0,144.5,10.4,-3.1,369,0
2023-02-07 00:00:00,Andhra Pradesh,11722,0,217.2,86.5,-0.5,474,0
2023-02-07 00:00:00,Arunachal Pradesh,148,0,2.4,2.8,-0.5,32,0
2023-02-07 00:00:00,Assam,1568,0,25.9,20.1,-0.4,136,0
2023-02-07 00:00:00,Bihar,5149,0,89.9,81.2,-2.1,263,0.49
2023-02-07 00:00:00,Chandigarh,238,0,3.6,3.7,-0.1,19,0
2023-02-07 00:00:00,Chhattisgarh,5141,0,110,56.1,0.3,208,0
2023-02-07 00:00:00,DD,,,,,,,
2023-02-07 00:00:00,DNH,,1245,0,28.8,28.8,0,46
2023-02-07 00:00:00,DVC,3535,0,74.7,-54.1,-0.4,243,0
2023-02-07 00:00:00,Delhi,4064,0,69.4,61.5,-1.5,252,0
2023-02-07 00:00:00,ER Odisha,4696,0,99.4,23.1,-1.4,380,0
2023-02-07 00:00:00,Essar steel,,,,,,,
2023-02-07 00:00:00,Goa,663,0,14.3,12.9,1.2,48,0
2023-02-07 00:00:00,Gujarat,17772,0,384.6,226.3,1.1,725,0
2023-02-07 00:00:00,HP,1912,0,33,26.2,-0.1,92,0
2023-02-07 00:00:00,Haryana,8105,0,146.5,76.6,-0.1,100,0.81
2023-02-07 00:00:00,J&K(UT) & Ladakh(UT),2865,0,60.2,57,-2.6,60,0.09
2023-02-07 00:00:00,Jharkhand,1578,0,26.9,21.3,-2.1,122,2.24
2023-02-07 00:00:00,Kerala,4024,0,78.8,61.2,-0.1,166,0
2023-02-07 00:00:00,MP,15557,0,301.5,177,-2.6,430,0
2023-02-07 00:00:00,Manipur,225,0,3.1,3,0.1,37,0
2023-02-07 00:00:00,Mizoram,137,0,2.1,1.6,-0.1,19,0
2023-02-07 00:00:00,NER Meghalaya,402,0,7.2,5.8,0,69,0
2023-02-07 00:00:00,NR UP,17841,0,326.5,90,0.5,390,0
2023-02-07 00:00:00,Nagaland,139,0,2.1,2,0,18,0
2023-02-07 00:00:00,Puducherry,394,0,8.5,8.3,-0.5,19,0
2023-02-07 00:00:00,Punjab,7674,0,146.8,54.1,0.2,178,0.3
2023-02-07 00:00:00,Rajasthan,16316,0,296.5,94.1,0.1,362,0.67
2023-02-07 00:00:00,SR Karnataka,14703,0,269,97.9,2.9,991,0
2023-02-07 00:00:00,Sikkim,121,0,1.9,1.6,0.4,63,0
2023-02-07 00:00:00,Tamil Nadu,14965,0,307.4,178.5,1.2,1329,0
2023-02-07 00:00:00,Telangana,12552,0,234.1,114.3,5.3,950,0
2023-02-07 00:00:00,Tripura,249,0,4.1,2.2,0.2,29,0
2023-02-07 00:00:00,Uttarakhand,2300,0,41.4,30,-0.1,126,0
2023-02-07 00:00:00,WR Maharashtra,27500,0,572.5,187.8,-1.1,580,0
2023-02-07 00:00:00,West Bengal,7305,0,144.9,13.8,-3.6,165,0
2023-02-08 00:00:00,Andhra Pradesh,11750,0,219,87.7,-0.4,410,0
2023-02-08 00:00:00,Arunachal Pradesh,163,0,2.7,2.7,-0.2,26,0
2023-02-08 00:00:00,Assam,1547,0,25.9,19.7,-0.2,105,0
2023-02-08 00:00:00,Bihar,5042,0,89.1,79.8,-1.7,244,0.23
2023-02-08 00:00:00,Chandigarh,238,0,3.6,3.6,0,39,0
2023-02-08 00:00:00,Chhattisgarh,5192,0,112,56.4,1,444,0.25
2023-02-08 00:00:00,DD,,,,,,,
2023-02-08 00:00:00,DNH,,1249,0,28.9,28.9,0,84
2023-02-08 00:00:00,DVC,3627,0,75.1,-53.3,-0.2,259,0
2023-02-08 00:00:00,Delhi,4078,0,70,62.1,-1.7,119,0
2023-02-08 00:00:00,ER Odisha,5399,0,113.3,32.4,-1.4,405,0
2023-02-08 00:00:00,Essar steel,,,,,,,
2023-02-08 00:00:00,Goa,664,0,13,12.8,-0.1,43,0.17
2023-02-08 00:00:00,Gujarat,17427,0,384.5,223.7,-1.1,464,0
2023-02-08 00:00:00,HP,1959,0,34.5,26.9,0.8,200,0
2023-02-08 00:00:00,Haryana,8200,0,148.6,76.4,-0.6,145,0.57
2023-02-08 00:00:00,J&K(UT) & Ladakh(UT),2888,0,61.4,57.2,-1.6,34,0.31
2023-02-08 00:00:00,Jharkhand,1521,101,27.3,20.3,-2.1,102,2.2
2023-02-08 00:00:00,Kerala,4070,0,79.7,58.5,-0.2,180,1.17
2023-02-08 00:00:00,MP,15614,0,307.4,180.8,-1,558,0
2023-02-08 00:00:00,Manipur,226,7,3.1,3,0.1,42,0.11
2023-02-08 00:00:00,Mizoram,135,0,2.1,1.6,-0.1,24,0
2023-02-08 00:00:00,NER Meghalaya,394,0,7.2,6.1,-0.3,45,0
2023-02-08 00:00:00,NR UP,17303,143,327.7,84.8,1.7,586,1.74
2023-02-08 00:00:00,Nagaland,142,0,2,2,0,32,0
2023-02-08 00:00:00,Puducherry,392,0,8.6,8.3,-0.5,21,0
2023-02-08 00:00:00,Punjab,7994,0,150.7,59.2,0,172,0.2
2023-02-08 00:00:00,Rajasthan,16274,176,298.3,89,-0.7,148,2.26
2023-02-08 00:00:00,SR Karnataka,15100,0,271.9,99.9,0.2,507,0
2023-02-08 00:00:00,Sikkim,90,0,1.5,1.5,0,29,0
2023-02-08 00:00:00,Tamil Nadu,15402,0,316.8,180.5,1.6,766,0
2023-02-08 00:00:00,Telangana,13297,0,236.9,119.6,8.1,1370,0
2023-02-08 00:00:00,Tripura,237,0,3.9,2.6,0.2,48,0
2023-02-08 00:00:00,Uttarakhand,2333,0,42.2,30.4,0.6,137,0.03
2023-02-08 00:00:00,WR Maharashtra,27809,0,574.8,189.9,0.7,760,0
2023-02-08 00:00:00,West Bengal,7373,0,149.5,17,-3.3,100,0
2023-02-09 00:00:00,Andhra Pradesh,11696,0,219.7,86.7,-0.1,493,0
2023-02-09 00:00:00,Arunachal Pradesh,163,0,2.8,2.8,-0.2,23,0
2023-02-09 00:00:00,Assam,1526,0,26.5,19.7,0.3,80,0.25
2023-02-09 00:00:00,Bihar,4931,0,88.1,78.2,-1,433,0.66
2023-02-09 00:00:00,Chandigarh,230,0,3.6,3.8,-0.2,26,0
2023-02-09 00:00:00,Chhattisgarh,5248,0,112.6,56.5,1.6,592,0.44
2023-02-09 00:00:00,DD,,,,,,,
2023-02-09 00:00:00,DNH,,1240,0,28.8,28.8,0,67
2023-02-09 00:00:00,DVC,3495,0,75,-53.4,-0.2,314,0
2023-02-09 00:00:00,Delhi,3967,0,67.6,61.2,-2.1,543,0
2023-02-09 00:00:00,ER Odisha,5330,0,110.8,33.8,-1.8,236,0
2023-02-09 00:00:00,Essar steel,,,,,,,
2023-02-09 00:00:00,Goa,685,0,13.6,12.9,0.5,62,0
2023-02-09 00:00:00,Gujarat,18015,0,389.9,226.3,-1.7,528,0
2023-02-09 00:00:00,HP,1915,0,33.5,27,0.2,107,0.33
2023-02-09 00:00:00,Haryana,8271,0,148.4,73.6,-0.7,268,0.37
2023-02-09 00:00:00,J&K(UT) & Ladakh(UT),2798,0,60.9,56.9,-1.8,35,0
2023-02-09 00:00:00,Jharkhand,1505,143,28,21,-1.1,67,1.93
2023-02-09 00:00:00,Kerala,4156,0,81.3,61.3,0.1,355,1.1
2023-02-09 00:00:00,MP,15592,0,307.5,185.6,-2.5,759,0
2023-02-09 00:00:00,Manipur,224,0,3.1,3,0.1,46,0.12
2023-02-09 00:00:00,Mizoram,133,0,2,1.7,-0.2,14,0
2023-02-09 00:00:00,NER Meghalaya,386,0,7.3,6,0,28,0
2023-02-09 00:00:00,NR UP,17741,0,328.8,94.7,-0.3,278,0.71
2023-02-09 00:00:00,Nagaland,142,0,2,2,-0.1,18,0
2023-02-09 00:00:00,Puducherry,399,0,8.7,8.3,-0.3,42,0
2023-02-09 00:00:00,Punjab,8193,0,153.2,60.8,0.4,219,0
2023-02-09 00:00:00,Rajasthan,16310,115,301.4,77.2,-3,166,1.69
2023-02-09 00:00:00,SR Karnataka,14956,0,271.9,94.6,1,992,0
2023-02-09 00:00:00,Sikkim,119,0,1.8,1.4,0.4,62,0
2023-02-09 00:00:00,Tamil Nadu,15471,0,317.3,191.1,0.6,1078,0
2023-02-09 00:00:00,Telangana,13180,0,235.1,115,6.4,1426,0
2023-02-09 00:00:00,Tripura,233,0,3.9,2.7,0.2,47,0
2023-02-09 00:00:00,Uttarakhand,2241,0,41.8,29.9,0.5,134,0.07
2023-02-09 00:00:00,WR Maharashtra,27789,0,573.4,181,0.4,832,0
2023-02-09 00:00:00,West Bengal,7248,0,148.9,22.2,-3.2,260,0
2023-02-10 00:00:00,Andhra Pradesh,11550,0,219.8,87,-0.9,264,0
2023-02-10 00:00:00,Arunachal Pradesh,165,0,2.8,2.9,-0.2,22,0
2023-02-10 00:00:00,Assam,1570,0,27,20.7,0.1,131,0
2023-02-10 00:00:00,Bihar,4982,0,89.9,78.9,-0.2,191,0.25
2023-02-10 00:00:00,Chandigarh,225,0,3.6,3.8,-0.2,15,0
2023-02-10 00:00:00,Chhattisgarh,5228,0,111.5,57.9,-0.1,311,0.27
2023-02-10 00:00:00,DD,,,,,,,
2023-02-10 00:00:00,DNH,,1244,0,28.7,28.7,0,88
2023-02-10 00:00:00,DVC,3456,0,73.9,-53.4,0.1,356,0
2023-02-10 00:00:00,Delhi,4021,0,68.6,62.4,-3.4,147,0
2023-02-10 00:00:00,ER Odisha,4949,0,100.3,23.4,-2.1,345,0
2023-02-10 00:00:00,Essar steel,,,,,,,
2023-02-10 00:00:00,Goa,679,0,13.9,13.4,0.4,65,0
2023-02-10 00:00:00,Gujarat,18171,0,388.1,220.7,-3.7,686,0
2023-02-10 00:00:00,HP,1875,0,33.7,27.3,0,105,0
2023-02-10 00:00:00,Haryana,7992,0,146.3,72.5,-0.5,134,0.48
2023-02-10 00:00:00,J&K(UT) & Ladakh(UT),2661,0,54.2,52.3,-3.8,99,0
2023-02-10 00:00:00,Jharkhand,1474,132,28.1,21.8,-2.3,105,2.02
2023-02-10 00:00:00,Kerala,4008,0,81.3,61.3,0.4,252,0
2023-02-10 00:00:00,MP,15795,0,308.6,181.8,-5.1,175,0
